host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1
118,1000_to_1099,1049.5,20,20,1,5,3.32354415,3.32354415,2.105779,7.878895000000001,4.986390363157895,4.986390363157895,3.32354415,3.32354415,2.105779,7.878895000000001,4.986390363157895,4.986390363157895,1
257,1000_to_1099,1049.5,20,20,1,1,2.0879847500000004,2.0879847500000004,2.239439,4.295986,2.339292047368421,2.339292047368421,2.0879847500000004,2.0879847500000004,2.239439,4.295986,2.339292047368421,2.339292047368421,1
359,1000_to_1099,1049.5,20,20,1,6,0.9215319499999998,0.9215319499999998,0.858113,2.001699,1.2394229105263157,1.2394229105263157,0.9215319499999998,0.9215319499999998,0.858113,2.001699,1.2394229105263157,1.2394229105263157,1
549,1000_to_1099,1049.5,20,20,1,1,0.18094295,0.18094295,0.124885,0.304093,0.1600115736842105,0.1600115736842105,0.18094295,0.18094295,0.124885,0.304093,0.1600115736842105,0.1600115736842105,1
760,1000_to_1099,1049.5,20,20,1,1,2.7770701,2.7770701,1.969141,6.1982479999999995,4.266640231578948,4.266640231578948,2.7770701,2.7770701,1.969141,6.1982479999999995,4.266640231578948,4.266640231578948,1
817,1000_to_1099,1049.5,20,20,1,1,1.3673971999999999,1.3673971999999999,1.347729,3.4647680000000003,1.7679673157894737,1.7679673157894737,1.3673971999999999,1.3673971999999999,1.347729,3.4647680000000003,1.7679673157894737,1.7679673157894737,1
118,10200_to_10299,10249.5,20,20,1,7,2.7697491000000003,2.7697491000000003,2.178171,7.3427299999999995,4.426156652631579,4.426156652631579,2.7697491000000003,2.7697491000000003,2.178171,7.3427299999999995,4.426156652631579,4.426156652631579,1
257,10200_to_10299,10249.5,20,20,1,1,2.0853981,2.0853981,2.328325,4.216318,2.0997156421052634,2.0997156421052634,2.0853981,2.0853981,2.328325,4.216318,2.0997156421052634,2.0997156421052634,1
359,10200_to_10299,10249.5,20,20,1,6,0.8822963500000001,0.8822963500000001,0.9099430000000001,1.9402300000000001,1.0278508684210526,1.0278508684210526,0.8822963500000001,0.8822963500000001,0.9099430000000001,1.9402300000000001,1.0278508684210526,1.0278508684210526,1
549,10200_to_10299,10249.5,20,20,1,1,0.1274279,0.1274279,0.086136,0.241067,0.13758365263157896,0.13758365263157896,0.1274279,0.1274279,0.086136,0.241067,0.13758365263157896,0.13758365263157896,1
760,10200_to_10299,10249.5,20,20,1,1,2.8777707500000003,2.8777707500000003,2.337492,6.305408999999999,4.198701615789473,4.198701615789473,2.8777707500000003,2.8777707500000003,2.337492,6.305408999999999,4.198701615789473,4.198701615789473,1
817,10200_to_10299,10249.5,20,20,1,1,1.3603304,1.3603304,1.112728,3.7023650000000004,1.678664252631579,1.678664252631579,1.3603304,1.3603304,1.112728,3.7023650000000004,1.678664252631579,1.678664252631579,1
118,10800_to_10899,10849.5,20,20,1,6,2.9958684,2.9958684,1.818153,6.814977,4.339936684210526,4.339936684210526,2.9958684,2.9958684,1.818153,6.814977,4.339936684210526,4.339936684210526,1
257,10800_to_10899,10849.5,20,20,1,1,1.8086540500000001,1.8086540500000001,1.786594,3.3301990000000004,2.0123017736842104,2.0123017736842104,1.8086540500000001,1.8086540500000001,1.786594,3.3301990000000004,2.0123017736842104,2.0123017736842104,1
359,10800_to_10899,10849.5,20,20,1,7,0.7123058999999998,0.7123058999999998,0.739542,1.5545489999999997,1.0275036421052632,1.0275036421052632,0.7123058999999998,0.7123058999999998,0.739542,1.5545489999999997,1.0275036421052632,1.0275036421052632,1
549,10800_to_10899,10849.5,20,20,1,1,0.19506895,0.19506895,0.104546,0.26137,0.1484010052631579,0.1484010052631579,0.19506895,0.19506895,0.104546,0.26137,0.1484010052631579,0.1484010052631579,1
760,10800_to_10899,10849.5,20,20,1,1,2.3252846500000004,2.3252846500000004,1.633287,5.323784999999999,3.605679647368421,3.605679647368421,2.3252846500000004,2.3252846500000004,1.633287,5.323784999999999,3.605679647368421,3.605679647368421,1
