host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1
817,10700_to_10799,10749.5,20,20,1,1,1.2051177000000002,1.2051177000000002,0.870551,3.5158059999999995,1.5819658105263157,1.5819658105263157,1.2051177000000002,1.2051177000000002,0.870551,3.5158059999999995,1.5819658105263157,1.5819658105263157,1
118,10800_to_10899,10849.5,20,20,1,6,2.9958684,2.9958684,1.818153,6.814977,4.339936684210526,4.339936684210526,2.9958684,2.9958684,1.818153,6.814977,4.339936684210526,4.339936684210526,1
257,10800_to_10899,10849.5,20,20,1,1,1.8086540500000001,1.8086540500000001,1.786594,3.3301990000000004,2.0123017736842104,2.0123017736842104,1.8086540500000001,1.8086540500000001,1.786594,3.3301990000000004,2.0123017736842104,2.0123017736842104,1
359,10800_to_10899,10849.5,20,20,1,7,0.7123058999999998,0.7123058999999998,0.739542,1.5545489999999997,1.0275036421052632,1.0275036421052632,0.7123058999999998,0.7123058999999998,0.739542,1.5545489999999997,1.0275036421052632,1.0275036421052632,1
549,10800_to_10899,10849.5,20,20,1,1,0.19506895,0.19506895,0.104546,0.26137,0.1484010052631579,0.1484010052631579,0.19506895,0.19506895,0.104546,0.26137,0.1484010052631579,0.1484010052631579,1
760,10800_to_10899,10849.5,20,20,1,1,2.3252846500000004,2.3252846500000004,1.633287,5.323784999999999,3.605679647368421,3.605679647368421,2.3252846500000004,2.3252846500000004,1.633287,5.323784999999999,3.605679647368421,3.605679647368421,1
817,10800_to_10899,10849.5,20,20,1,1,1.2751306,1.2751306,1.216397,2.9088950000000002,1.5511580105263159,1.5511580105263159,1.2751306,1.2751306,1.216397,2.9088950000000002,1.5511580105263159,1.5511580105263159,1
118,1100_to_1199,1149.5,20,20,1,6,2.43051465,2.43051465,2.016306,6.04153,3.8533619,3.8533619,2.43051465,2.43051465,2.016306,6.04153,3.8533619,3.8533619,1
257,1100_to_1199,1149.5,20,20,1,2,2.1293718500000005,2.1293718500000005,2.215801,3.785381,1.9601047736842105,1.9601047736842105,2.1293718500000005,2.1293718500000005,2.215801,3.785381,1.9601047736842105,1.9601047736842105,1
359,1100_to_1199,1149.5,20,20,1,5,0.5762327,0.5762327,0.47983699999999996,1.267247,0.8200723052631579,0.8200723052631579,0.5762327,0.5762327,0.47983699999999996,1.267247,0.8200723052631579,0.8200723052631579,1
549,1100_to_1199,1149.5,20,20,1,1,0.11352514999999999,0.11352514999999999,0.117426,0.275713,0.12649473157894736,0.12649473157894736,0.11352514999999999,0.11352514999999999,0.117426,0.275713,0.12649473157894736,0.12649473157894736,1
760,1100_to_1199,1149.5,20,20,1,1,2.4469252,2.4469252,2.382008,5.6810030000000005,3.4435752315789476,3.4435752315789476,2.4469252,2.4469252,2.382008,5.6810030000000005,3.4435752315789476,3.4435752315789476,1
817,1100_to_1199,1149.5,20,20,1,1,0.98928915,0.98928915,1.153722,2.788176,1.3522808789473684,1.3522808789473684,0.98928915,0.98928915,1.153722,2.788176,1.3522808789473684,1.3522808789473684,1
118,1300_to_1399,1349.5,20,20,1,6,2.59882035,2.59882035,2.118017,6.523763000000001,4.134267889473684,4.134267889473684,2.59882035,2.59882035,2.118017,6.523763000000001,4.134267889473684,4.134267889473684,1
257,1300_to_1399,1349.5,20,20,1,1,2.12445955,2.12445955,2.298798,4.6111450000000005,2.0014075736842107,2.0014075736842107,2.12445955,2.12445955,2.298798,4.6111450000000005,2.0014075736842107,2.0014075736842107,1
359,1300_to_1399,1349.5,20,20,1,5,0.76190485,0.76190485,0.566961,1.427883,0.9274277210526316,0.9274277210526316,0.76190485,0.76190485,0.566961,1.427883,0.9274277210526316,0.9274277210526316,1
549,1300_to_1399,1349.5,20,20,1,1,0.14247580000000004,0.14247580000000004,0.138688,0.30888,0.15010836842105263,0.15010836842105263,0.14247580000000004,0.14247580000000004,0.138688,0.30888,0.15010836842105263,0.15010836842105263,1
760,1300_to_1399,1349.5,20,20,1,1,2.0106489499999993,2.0106489499999993,1.530527,4.385885999999999,2.9821174684210527,2.9821174684210527,2.0106489499999993,2.0106489499999993,1.530527,4.385885999999999,2.9821174684210527,2.9821174684210527,1
817,1300_to_1399,1349.5,20,20,1,1,0.9866974,0.9866974,1.144198,3.0005850000000005,1.5136104210526315,1.5136104210526315,0.9866974,0.9866974,1.144198,3.0005850000000005,1.5136104210526315,1.5136104210526315,1
118,1400_to_1499,1449.5,20,20,1,6,2.5982476500000002,2.5982476500000002,1.957252,5.6228240000000005,3.9397715842105265,3.9397715842105265,2.5982476500000002,2.5982476500000002,1.957252,5.6228240000000005,3.9397715842105265,3.9397715842105265,1
257,1400_to_1499,1449.5,20,20,1,1,1.5783727000000003,1.5783727000000003,1.8103799999999999,3.46981,1.798722494736842,1.798722494736842,1.5783727000000003,1.5783727000000003,1.8103799999999999,3.46981,1.798722494736842,1.798722494736842,1
359,1400_to_1499,1449.5,20,20,1,5,0.7832647000000001,0.7832647000000001,0.9108769999999999,1.728842,1.0631852105263158,1.0631852105263158,0.7832647000000001,0.7832647000000001,0.9108769999999999,1.728842,1.0631852105263158,1.0631852105263158,1
549,1400_to_1499,1449.5,20,20,1,1,0.12605789999999997,0.12605789999999997,0.102068,0.245292,0.13328625263157895,0.13328625263157895,0.12605789999999997,0.12605789999999997,0.102068,0.245292,0.13328625263157895,0.13328625263157895,1
760,1400_to_1499,1449.5,20,20,1,1,2.25260165,2.25260165,1.605367,5.370118,3.5315776789473685,3.5315776789473685,2.25260165,2.25260165,1.605367,5.370118,3.5315776789473685,3.5315776789473685,1
817,1400_to_1499,1449.5,20,20,1,1,1.0168027,1.0168027,1.0709,3.0204820000000003,1.4963405368421052,1.4963405368421052,1.0168027,1.0168027,1.0709,3.0204820000000003,1.4963405368421052,1.4963405368421052,1
118,1600_to_1699,1649.5,20,20,1,6,2.0770778500000007,2.0770778500000007,1.387944,4.758506000000001,3.2216157736842104,3.2216157736842104,2.0770778500000007,2.0770778500000007,1.387944,4.758506000000001,3.2216157736842104,3.2216157736842104,1
257,1600_to_1699,1649.5,20,20,1,1,1.5884859999999998,1.5884859999999998,1.7355839999999998,3.2025699999999997,1.7093478315789474,1.7093478315789474,1.5884859999999998,1.5884859999999998,1.7355839999999998,3.2025699999999997,1.7093478315789474,1.7093478315789474,1
359,1600_to_1699,1649.5,20,20,1,6,0.5624515000000001,0.5624515000000001,0.508587,1.26857,0.7587056315789473,0.7587056315789473,0.5624515000000001,0.5624515000000001,0.508587,1.26857,0.7587056315789473,0.7587056315789473,1
549,1600_to_1699,1649.5,20,20,1,1,0.16869004999999998,0.16869004999999998,0.141601,0.30908899999999995,0.13685956315789474,0.13685956315789474,0.16869004999999998,0.16869004999999998,0.141601,0.30908899999999995,0.13685956315789474,0.13685956315789474,1
760,1600_to_1699,1649.5,20,20,1,1,1.7933084999999995,1.7933084999999995,1.441272,3.9621519999999997,2.683299357894737,2.683299357894737,1.7933084999999995,1.7933084999999995,1.441272,3.9621519999999997,2.683299357894737,2.683299357894737,1
817,1600_to_1699,1649.5,20,20,1,1,0.8852514499999998,0.8852514499999998,1.179644,2.656689,1.2270809842105264,1.2270809842105264,0.8852514499999998,0.8852514499999998,1.179644,2.656689,1.2270809842105264,1.2270809842105264,1
118,1800_to_1899,1849.5,20,20,1,7,2.2787949,2.2787949,1.428652,5.106091000000001,3.353066421052632,3.353066421052632,2.2787949,2.2787949,1.428652,5.106091000000001,3.353066421052632,3.353066421052632,1
257,1800_to_1899,1849.5,20,20,1,1,1.4962809500000003,1.4962809500000003,1.609542,3.219415,1.7604552684210526,1.7604552684210526,1.4962809500000003,1.4962809500000003,1.609542,3.219415,1.7604552684210526,1.7604552684210526,1
359,1800_to_1899,1849.5,20,20,1,6,0.62209075,0.62209075,0.7437579999999999,1.4716280000000002,0.8590372473684211,0.8590372473684211,0.62209075,0.62209075,0.7437579999999999,1.4716280000000002,0.8590372473684211,0.8590372473684211,1
549,1800_to_1899,1849.5,20,20,1,1,0.07757284999999998,0.07757284999999998,0.077788,0.215371,0.1205287,0.1205287,0.07757284999999998,0.07757284999999998,0.077788,0.215371,0.1205287,0.1205287,1
760,1800_to_1899,1849.5,20,20,1,1,2.05070605,2.05070605,1.718467,4.742326,2.963723415789474,2.963723415789474,2.05070605,2.05070605,1.718467,4.742326,2.963723415789474,2.963723415789474,1
817,1800_to_1899,1849.5,20,20,1,1,0.9905402500000001,0.9905402500000001,0.9425,2.648051,1.304716847368421,1.304716847368421,0.9905402500000001,0.9905402500000001,0.9425,2.648051,1.304716847368421,1.304716847368421,1
118,2000_to_2099,2049.5,20,20,1,5,2.6476609000000004,2.6476609000000004,1.679625,6.103308999999999,3.894849778947368,3.894849778947368,2.6476609000000004,2.6476609000000004,1.679625,6.103308999999999,3.894849778947368,3.894849778947368,1
257,2000_to_2099,2049.5,20,20,1,1,1.71677325,1.71677325,1.802513,3.21086,1.8495362894736842,1.8495362894736842,1.71677325,1.71677325,1.802513,3.21086,1.8495362894736842,1.8495362894736842,1
359,2000_to_2099,2049.5,20,20,1,6,0.70852835,0.70852835,0.6580539999999999,1.5618379999999998,0.8562936157894737,0.8562936157894737,0.70852835,0.70852835,0.6580539999999999,1.5618379999999998,0.8562936157894737,0.8562936157894737,1
549,2000_to_2099,2049.5,20,20,1,1,0.10857005,0.10857005,0.118135,0.272648,0.13529815263157896,0.13529815263157896,0.10857005,0.10857005,0.118135,0.272648,0.13529815263157896,0.13529815263157896,1
760,2000_to_2099,2049.5,20,20,1,1,1.98616325,1.98616325,1.263969,4.589648999999999,3.1683456789473685,3.1683456789473685,1.98616325,1.98616325,1.263969,4.589648999999999,3.1683456789473685,3.1683456789473685,1
817,2000_to_2099,2049.5,20,20,1,1,1.0389624999999998,1.0389624999999998,0.878222,2.798616,1.4469755473684212,1.4469755473684212,1.0389624999999998,1.0389624999999998,0.878222,2.798616,1.4469755473684212,1.4469755473684212,1
118,2400_to_2499,2449.5,20,20,1,5,2.80674895,2.80674895,2.402808,6.934776000000001,4.490216942105263,4.490216942105263,2.80674895,2.80674895,2.402808,6.934776000000001,4.490216942105263,4.490216942105263,1
257,2400_to_2499,2449.5,20,20,1,1,1.6077406999999997,1.6077406999999997,1.611895,2.994117,1.7429309684210526,1.7429309684210526,1.6077406999999997,1.6077406999999997,1.611895,2.994117,1.7429309684210526,1.7429309684210526,1
359,2400_to_2499,2449.5,20,20,1,6,0.7880911,0.7880911,0.54133,1.6082579999999997,0.9475194631578947,0.9475194631578947,0.7880911,0.7880911,0.54133,1.6082579999999997,0.9475194631578947,0.9475194631578947,1
549,2400_to_2499,2449.5,20,20,1,1,0.1090789,0.1090789,0.099538,0.251021,0.1376340842105263,0.1376340842105263,0.1090789,0.1090789,0.099538,0.251021,0.1376340842105263,0.1376340842105263,1
760,2400_to_2499,2449.5,20,20,1,1,2.0629866,2.0629866,1.985623,4.868530000000001,3.1070290736842106,3.1070290736842106,2.0629866,2.0629866,1.985623,4.868530000000001,3.1070290736842106,3.1070290736842106,1
817,2400_to_2499,2449.5,20,20,1,1,1.22114365,1.22114365,1.112698,3.0423670000000005,1.5821107315789475,1.5821107315789475,1.22114365,1.22114365,1.112698,3.0423670000000005,1.5821107315789475,1.5821107315789475,1
118,2700_to_2799,2749.5,20,20,1,7,3.0496288500000004,3.0496288500000004,2.308477,7.610698000000001,4.584080836842106,4.584080836842106,3.0496288500000004,3.0496288500000004,2.308477,7.610698000000001,4.584080836842106,4.584080836842106,1
257,2700_to_2799,2749.5,20,20,1,1,1.7438198499999995,1.7438198499999995,2.195355,3.7591200000000002,1.8996003421052632,1.8996003421052632,1.7438198499999995,1.7438198499999995,2.195355,3.7591200000000002,1.8996003421052632,1.8996003421052632,1
359,2700_to_2799,2749.5,20,20,1,4,0.7704205,0.7704205,0.661755,1.655684,0.9618846736842105,0.9618846736842105,0.7704205,0.7704205,0.661755,1.655684,0.9618846736842105,0.9618846736842105,1
549,2700_to_2799,2749.5,20,20,1,1,0.10589164999999998,0.10589164999999998,0.09225,0.27502499999999996,0.12866865789473683,0.12866865789473683,0.10589164999999998,0.10589164999999998,0.09225,0.27502499999999996,0.12866865789473683,0.12866865789473683,1
760,2700_to_2799,2749.5,20,20,1,1,2.300821,2.300821,1.808956,5.11101,3.6092620947368426,3.6092620947368426,2.300821,2.300821,1.808956,5.11101,3.6092620947368426,3.6092620947368426,1
817,2700_to_2799,2749.5,20,20,1,1,1.30670315,1.30670315,1.280262,3.334702,1.6821624368421053,1.6821624368421053,1.30670315,1.30670315,1.280262,3.334702,1.6821624368421053,1.6821624368421053,1
118,2900_to_2999,2949.5,20,20,1,7,2.1808121500000004,2.1808121500000004,1.612938,5.567665,3.4141166894736843,3.4141166894736843,2.1808121500000004,2.1808121500000004,1.612938,5.567665,3.4141166894736843,3.4141166894736843,1
257,2900_to_2999,2949.5,20,20,1,1,1.7513724499999999,1.7513724499999999,2.123673,3.596854,1.7263539105263157,1.7263539105263157,1.7513724499999999,1.7513724499999999,2.123673,3.596854,1.7263539105263157,1.7263539105263157,1
359,2900_to_2999,2949.5,20,20,1,6,0.6801072,0.6801072,0.466038,1.2708679999999999,0.8260749368421052,0.8260749368421052,0.6801072,0.6801072,0.466038,1.2708679999999999,0.8260749368421052,0.8260749368421052,1
549,2900_to_2999,2949.5,20,20,1,1,0.08530465000000001,0.08530465000000001,0.095866,0.22393700000000002,0.10567202631578948,0.10567202631578948,0.08530465000000001,0.08530465000000001,0.095866,0.22393700000000002,0.10567202631578948,0.10567202631578948,1
760,2900_to_2999,2949.5,20,20,1,1,2.0034897500000004,2.0034897500000004,1.888417,4.404584000000001,2.9367379736842105,2.9367379736842105,2.0034897500000004,2.0034897500000004,1.888417,4.404584000000001,2.9367379736842105,2.9367379736842105,1
817,2900_to_2999,2949.5,20,20,1,1,1.27581635,1.27581635,1.049467,2.871899,1.4250525631578947,1.4250525631578947,1.27581635,1.27581635,1.049467,2.871899,1.4250525631578947,1.4250525631578947,1
118,3200_to_3299,3249.5,20,20,1,5,2.6823216999999997,2.6823216999999997,2.03245,6.220132,4.209958726315789,4.209958726315789,2.6823216999999997,2.6823216999999997,2.03245,6.220132,4.209958726315789,4.209958726315789,1
257,3200_to_3299,3249.5,20,20,1,1,2.1547659,2.1547659,1.913936,3.7680040000000004,2.239353431578947,2.239353431578947,2.1547659,2.1547659,1.913936,3.7680040000000004,2.239353431578947,2.239353431578947,1
359,3200_to_3299,3249.5,20,20,1,5,0.8372596000000001,0.8372596000000001,0.705069,1.92194,1.0933940736842105,1.0933940736842105,0.8372596000000001,0.8372596000000001,0.705069,1.92194,1.0933940736842105,1.0933940736842105,1
549,3200_to_3299,3249.5,20,20,1,1,0.21602825,0.21602825,0.147583,0.310825,0.1312783,0.1312783,0.21602825,0.21602825,0.147583,0.310825,0.1312783,0.1312783,1
760,3200_to_3299,3249.5,20,20,1,1,2.76261565,2.76261565,2.992568,6.912051,4.217268057894737,4.217268057894737,2.76261565,2.76261565,2.992568,6.912051,4.217268057894737,4.217268057894737,1
817,3200_to_3299,3249.5,20,20,1,1,1.1807959500000003,1.1807959500000003,0.983781,3.306983,1.7017682578947368,1.7017682578947368,1.1807959500000003,1.1807959500000003,0.983781,3.306983,1.7017682578947368,1.7017682578947368,1
118,3300_to_3399,3349.5,20,20,1,7,2.51663035,2.51663035,1.905647,6.3162460000000005,4.0463291,4.0463291,2.51663035,2.51663035,1.905647,6.3162460000000005,4.0463291,4.0463291,1
257,3300_to_3399,3349.5,20,20,1,1,1.9697024000000003,1.9697024000000003,2.022399,3.5382679999999995,1.9457451052631578,1.9457451052631578,1.9697024000000003,1.9697024000000003,2.022399,3.5382679999999995,1.9457451052631578,1.9457451052631578,1
359,3300_to_3399,3349.5,20,20,1,6,0.7089139,0.7089139,0.6176470000000001,1.447592,0.8483033052631579,0.8483033052631579,0.7089139,0.7089139,0.6176470000000001,1.447592,0.8483033052631579,0.8483033052631579,1
549,3300_to_3399,3349.5,20,20,1,1,0.17249039999999996,0.17249039999999996,0.083284,0.297069,0.1355137052631579,0.1355137052631579,0.17249039999999996,0.17249039999999996,0.083284,0.297069,0.1355137052631579,0.1355137052631579,1
760,3300_to_3399,3349.5,20,20,1,1,2.2232361000000003,2.2232361000000003,1.997188,4.932331000000001,3.2208620947368423,3.2208620947368423,2.2232361000000003,2.2232361000000003,1.997188,4.932331000000001,3.2208620947368423,3.2208620947368423,1
817,3300_to_3399,3349.5,20,20,1,1,1.0945398499999999,1.0945398499999999,1.303436,2.834661,1.5028701842105263,1.5028701842105263,1.0945398499999999,1.0945398499999999,1.303436,2.834661,1.5028701842105263,1.5028701842105263,1
118,3500_to_3599,3549.5,20,20,1,7,3.25883355,3.25883355,2.261178,7.429074,4.952144394736842,4.952144394736842,3.25883355,3.25883355,2.261178,7.429074,4.952144394736842,4.952144394736842,1
257,3500_to_3599,3549.5,20,20,1,1,2.421525,2.421525,3.1236129999999998,5.254099999999999,2.3351792105263156,2.3351792105263156,2.421525,2.421525,3.1236129999999998,5.254099999999999,2.3351792105263156,2.3351792105263156,1
359,3500_to_3599,3549.5,20,20,1,7,0.7915876500000002,0.7915876500000002,0.849677,1.719799,1.0257244578947369,1.0257244578947369,0.7915876500000002,0.7915876500000002,0.849677,1.719799,1.0257244578947369,1.0257244578947369,1
549,3500_to_3599,3549.5,20,20,1,1,0.21133685,0.21133685,0.110922,0.26261099999999993,0.1428940789473684,0.1428940789473684,0.21133685,0.21133685,0.110922,0.26261099999999993,0.1428940789473684,0.1428940789473684,1
760,3500_to_3599,3549.5,20,20,1,1,2.75521785,2.75521785,2.089773,5.90153,3.887677657894737,3.887677657894737,2.75521785,2.75521785,2.089773,5.90153,3.887677657894737,3.887677657894737,1
817,3500_to_3599,3549.5,20,20,1,1,1.4006594499999998,1.4006594499999998,1.213273,3.620626,1.7203864684210526,1.7203864684210526,1.4006594499999998,1.4006594499999998,1.213273,3.620626,1.7203864684210526,1.7203864684210526,1
118,3700_to_3799,3749.5,20,20,1,7,2.5647659500000004,2.5647659500000004,1.798146,6.064101000000001,3.8480264368421055,3.8480264368421055,2.5647659500000004,2.5647659500000004,1.798146,6.064101000000001,3.8480264368421055,3.8480264368421055,1
257,3700_to_3799,3749.5,20,20,1,1,2.05180265,2.05180265,2.542741,4.055317,1.9546633526315789,1.9546633526315789,2.05180265,2.05180265,2.542741,4.055317,1.9546633526315789,1.9546633526315789,1
359,3700_to_3799,3749.5,20,20,1,7,0.7716777,0.7716777,0.65909,1.385433,0.9085965263157895,0.9085965263157895,0.7716777,0.7716777,0.65909,1.385433,0.9085965263157895,0.9085965263157895,1
549,3700_to_3799,3749.5,20,20,1,1,0.200146,0.200146,0.103124,0.25609799999999994,0.12858117894736842,0.12858117894736842,0.200146,0.200146,0.103124,0.25609799999999994,0.12858117894736842,0.12858117894736842,1
